fastRELIC_accuracy,fastRELIC_average,State_Register_accuracy,State_Register_average
0.6,0.5479999999999998,0.14285714285714285,0.05428571428571428
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.7333333333333333,,0.8571428571428571,
0.5333333333333333,,0.0,
0.8666666666666667,,0.8571428571428571,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.8,,0.7142857142857143,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.6,,0.8571428571428571,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.8666666666666667,,1.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.6666666666666666,,0.42857142857142855,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.6,,0.5714285714285714,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
0.5333333333333333,,0.0,
